,internal_memory,battery,days_used
2373,16.0,8.744806715166932,674000
2374,32.0,8.744806715166932,658000
2375,16.0,8.891155005539622,717000
2376,32.0,8.681501686107056,605000
2377,16.0,8.681501686107056,850000
2378,16.0,8.891155005539622,974000
2379,256.0,9.590959635098017,517000
2380,64.0,9.590959635098017,256000
2381,128.0,9.590959635098017,328000
2382,64.0,9.522910907012994,362000
2383,256.0,9.33636716863822,195000
2384,64.0,9.241190997969031,353000
2385,64.0,9.33636716863822,465000
2386,32.0,9.210854535343213,506000
2387,64.0,9.590959635098017,414000
2388,64.0,9.210854535343213,446000
2389,256.0,9.295799254755815,727000
2390,256.0,9.590959635098017,668000
2391,64.0,9.590959635098017,469000
2392,128.0,9.210854535343213,440000
2393,64.0,9.356208078261632,427000
2394,256.0,9.590959635098017,390000
2395,128.0,9.210854535343213,471000
2396,64.0,9.590959635098017,535000
2397,128.0,10.016139659994602,682000
2398,64.0,9.210854535343213,525000
2399,32.0,9.210854535343213,641000
2400,128.0,9.210854535343213,682000
2401,64.0,9.375765107441309,372000
2402,128.0,9.262453737660751,620000
2403,64.0,9.245470162019254,465000
2404,256.0,9.375765107441309,590000
2405,64.0,9.590959635098017,543000
2406,64.0,9.590959635098017,386000
2407,128.0,9.590959635098017,630000
2408,64.0,9.590959635098017,442000
2409,32.0,9.33636716863822,679000
2410,32.0,9.210854535343213,769000
2411,64.0,9.245470162019254,575000
2412,16.0,9.245470162019254,782000
2413,64.0,9.414059763958425,581000
2414,128.0,9.375765107441309,677000
2415,64.0,9.245470162019254,683000
2416,32.0,9.966444598544117,761000
2417,64.0,9.62376123336363,881000
2418,64.0,9.356208078261632,616000
2419,64.0,10.261669266600709,825000
2420,64.0,9.148075014677463,565000
2421,64.0,9.62376123336363,626000
2422,64.0,9.62376123336363,705000
2423,16.0,9.262453737660751,939000
2424,16.0,9.62376123336363,713000
2425,32.0,9.62376123336363,734000
2426,256.0,9.717723558567362,543000
2427,64.0,9.614002602464728,726000
2428,128.0,9.62376123336363,891000
2429,128.0,9.62376123336363,612000
2430,16.0,9.62376123336363,1042000
2431,128.0,9.607458188108893,629000
2432,32.0,9.62376123336363,1030000
2433,32.0,9.62376123336363,881000
2434,16.0,9.62376123336363,700000
2435,32.0,9.62376123336363,670000
2436,128.0,9.210854535343213,709000
2437,16.0,9.847662984495994,799000
2438,64.0,9.32028433757116,698000
2439,16.0,9.607458188108893,884000
2440,16.0,9.62376123336363,1045000
2441,16.0,9.253988397085065,980000
2442,16.0,10.175124749772495,1001000
2443,16.0,9.590959635098017,812000
2444,16.0,9.245470162019254,966000
2445,16.0,9.236898355363484,1021000
2446,16.0,8.805266061693162,1057000
2447,16.0,8.805266061693162,665000
2448,16.0,9.262453737660751,1081000
2449,64.0,9.210854535343213,635000
2450,16.0,9.210854535343213,902000
2451,32.0,8.805266061693162,626000
2452,32.0,8.805266061693162,772000
2453,16.0,9.245470162019254,591000
2454,32.0,9.253988397085065,842000
2455,16.0,9.245470162019254,623000
2456,16.0,10.281989312242395,615000
2457,32.0,9.253988397085065,1017000
2458,16.0,9.2325921475059,916000
2459,32.0,8.681501686107056,913000
2460,16.0,8.681501686107056,793000
2461,16.0,8.681501686107056,565000
2462,32.0,9.023181329447,1008000
2463,32.0,8.744806715166932,782000
2464,32.0,8.971906253529559,956000
2465,32.0,8.744806715166932,982000
2466,32.0,8.471405882214839,882000
2467,32.0,8.971906253529559,992000
2468,16.0,8.744806715166932,562000
2469,32.0,8.863128557999831,670000
2470,16.0,8.628617605444964,741000
2471,32.0,8.545162023878794,669000
2472,16.0,8.221963695818435,573000
2473,32.0,8.83450765717016,1059000
2474,16.0,8.221963695818435,603000
2475,16.0,9.210854535343213,865000
2476,16.0,8.221963695818435,939000
2477,16.0,8.83450765717016,575000
2478,32.0,8.681501686107056,672000
2479,16.0,8.545162023878794,819000
2480,16.0,9.590959635098017,949000
2481,16.0,8.681501686107056,842000
2482,32.0,8.552318762038647,565000
2483,16.0,9.62376123336363,686000
2484,16.0,8.266922426600734,551000
2485,16.0,8.744806715166932,659000
2486,16.0,8.221963695818435,593000
2487,32.0,9.023181329447,1057000
2488,16.0,8.545162023878794,863000
2489,16.0,8.615064317865693,771000
2490,16.0,8.310409131517808,935000
2491,16.0,8.918611602544111,1042000
2492,32.0,9.590959635098017,1039000
2493,16.0,8.971906253529559,1089000
2494,16.0,8.221963695818435,842000
2495,16.0,8.681501686107056,596000
2496,16.0,8.681501686107056,1007000
2497,32.0,8.615064317865693,852000
2498,16.0,8.681501686107056,739000
2499,16.0,8.744806715166932,974000
2500,16.0,8.744806715166932,571000
2501,16.0,8.918611602544111,824000
2502,32.0,10.682899952666965,621000
2503,16.0,8.681501686107056,707000
2504,64.0,9.33636716863822,857000
2505,32.0,8.971906253529559,662000
2506,32.0,8.681501686107056,854000
2507,16.0,9.210854535343213,1003000
2508,32.0,9.590959635098017,977000
2509,16.0,9.590959635098017,1012000
2510,32.0,9.210854535343213,573000
2511,32.0,8.681501686107056,1077000
2512,16.0,8.822887030220196,874000
2513,16.0,8.971906253529559,559000
2514,16.0,8.971906253529559,777000
2515,32.0,6.927245458789332,383000
2516,256.0,9.522910907012994,705000
2517,128.0,9.522910907012994,466000
2518,128.0,9.395046402964434,589000
2519,128.0,9.590959635098017,444000
2520,128.0,9.522910907012994,492000
2521,64.0,9.395046402964434,662000
2522,64.0,9.590959635098017,404000
2523,64.0,9.888398297780718,371000
2524,32.0,9.295799254755815,465000
2525,32.0,9.253988397085065,373000
2526,32.0,9.590959635098017,796000
2527,32.0,9.888398297780718,627000
2528,128.0,9.253988397085065,840000
2529,64.0,9.295799254755815,889000
2530,64.0,9.295799254755815,641000
2531,32.0,9.590959635098017,929000
2532,32.0,8.992649846219992,670000
2533,64.0,9.888398297780718,665000
2534,64.0,9.462293297344068,727000
2535,64.0,9.210854535343213,879000
2536,32.0,9.210854535343213,819000
2537,64.0,9.295799254755815,792000
2538,128.0,9.375765107441309,685000
2539,32.0,9.253988397085065,894000
2540,64.0,9.188764288757536,707000
2541,16.0,8.918611602544111,595000
2542,16.0,9.210854535343213,819000
2543,16.0,9.120256217227011,812000
2544,16.0,8.971906253529559,887000
2545,32.0,9.888398297780718,570000
2546,32.0,9.253988397085065,716000
2547,32.0,9.270866848017146,717000
2548,32.0,9.087064154138915,577000
2549,64.0,9.62376123336363,591000
2550,16.0,9.270866848017146,924000
2551,32.0,9.210854535343213,633000
2552,64.0,9.210854535343213,835000
2553,32.0,9.07501039375163,1075000
2554,16.0,9.210854535343213,832000
2555,32.0,9.375765107441309,877000
2556,32.0,9.888398297780718,793000
2557,64.0,9.590959635098017,609000
2558,64.0,9.316233863084513,903000
2559,64.0,9.210854535343213,1040000
2560,32.0,8.221963695818435,601000
2561,16.0,9.375765107441309,583000
2562,64.0,9.120256217227011,649000
2563,32.0,8.775375742316347,1064000
2564,16.0,9.210854535343213,800000
2565,16.0,9.590959635098017,822000
2566,16.0,8.992649846219992,918000
2567,16.0,8.971906253529559,949000
2568,16.0,8.971906253529559,917000
2569,16.0,8.992649846219992,692000
2570,16.0,8.971906253529559,747000
2571,64.0,8.805266061693162,773000
2572,16.0,9.245470162019254,752000
2573,32.0,8.863128557999831,596000
2574,16.0,9.210854535343213,786000
2575,32.0,9.210854535343213,1081000
2576,32.0,8.971906253529559,834000
2577,32.0,9.120256217227011,751000
2578,16.0,9.210854535343213,609000
2579,32.0,9.210854535343213,887000
2580,16.0,8.805266061693162,860000
2581,128.0,9.210854535343213,594000
2582,16.0,9.375765107441309,644000
2583,32.0,8.805266061693162,738000
2584,16.0,8.805266061693162,784000
2585,32.0,9.210854535343213,818000
2586,32.0,8.310409131517808,877000
2587,16.0,8.545162023878794,741000
2588,16.0,8.961414000117594,718000
2589,16.0,8.432942426943987,953000
2590,32.0,8.681501686107056,1035000
2591,32.0,8.744806715166932,1045000
2592,32.0,8.545162023878794,828000
2593,32.0,8.805266061693162,711000
2594,64.0,9.166309564765804,970000
2595,16.0,9.210854535343213,981000
2596,16.0,9.166309564765804,875000
2597,16.0,9.166309564765804,797000
2598,16.0,9.253988397085065,552000
2599,32.0,8.681501686107056,983000
2600,32.0,8.681501686107056,1041000
2601,16.0,8.580569132962983,853000
2602,16.0,8.025118539407885,734000
2603,32.0,8.918611602544111,628000
2604,16.0,8.918611602544111,793000
2605,16.0,8.918611602544111,721000
2606,32.0,8.681501686107056,913000
2607,16.0,8.971906253529559,542000
2608,16.0,9.375765107441309,573000
2609,16.0,8.863128557999831,968000
2610,32.0,8.863128557999831,593000
2611,16.0,8.580569132962983,961000
2612,16.0,8.681501686107056,741000
2613,32.0,9.210854535343213,856000
2614,32.0,9.253988397085065,918000
2615,16.0,8.863128557999831,996000
2616,16.0,8.681501686107056,882000
2617,512.0,8.221963695818435,1006000
2618,16.0,8.681501686107056,808000
2619,16.0,8.863128557999831,716000
2620,32.0,9.671543088140531,932000
2621,16.0,8.221963695818435,1007000
2622,16.0,9.253988397085065,592000
2623,16.0,8.863128557999831,567000
2624,16.0,8.681501686107056,966000
2625,16.0,8.863128557999831,916000
2626,32.0,8.726126250260013,849000
2627,16.0,8.681501686107056,632000
2628,16.0,8.432942426943987,785000
2629,16.0,8.971906253529559,682000
2630,32.0,8.971906253529559,952000
2631,16.0,8.681501686107056,939000
2632,16.0,8.971906253529559,829000
2633,16.0,8.393337098509026,885000
2634,16.0,9.295799254755815,866000
2635,16.0,8.393337098509026,782000
2636,16.0,8.530732680152534,1065000
2637,64.0,9.48757873517308,487000
2638,64.0,9.120256217227011,203000
2639,64.0,9.48757873517308,318000
2640,64.0,9.210854535343213,508000
2641,64.0,9.687109071206462,329000
2642,128.0,9.505358538348151,195000
2643,256.0,9.590959635098017,119000
2644,128.0,9.590959635098017,92000
2645,128.0,9.590959635098017,254000
2646,128.0,9.590959635098017,276000
2647,64.0,9.590959635098017,201000
2648,128.0,9.590959635098017,470000
2649,128.0,9.590959635098017,281000
2650,128.0,9.505358538348151,239000
2651,128.0,9.375765107441309,182000
2652,128.0,9.590959635098017,221000
2653,128.0,9.590959635098017,100000
2654,128.0,9.655799269183396,219000
2655,128.0,9.522910907012994,151000
2656,128.0,9.655799269183396,325000
2657,256.0,9.352262873820164,285000
2658,32.0,9.219591252725978,297000
2659,128.0,9.62376123336363,369000
2660,128.0,9.590959635098017,365000
2661,128.0,9.74767345570188,306000
2662,128.0,9.74767345570188,350000
2663,128.0,9.505358538348151,489000
2664,64.0,9.590959635098017,397000
2665,256.0,9.655799269183396,279000
2666,16.0,9.219591252725978,382000
2667,64.0,9.607458188108893,511000
2668,128.0,9.590959635098017,505000
2669,128.0,9.687109071206462,310000
2670,128.0,9.590959635098017,457000
2671,64.0,9.432812661448528,255000
2672,128.0,9.590959635098017,506000
2673,32.0,9.590959635098017,415000
2674,32.0,9.210854535343213,280000
2675,64.0,9.590959635098017,205000
2676,64.0,9.590959635098017,292000
2677,32.0,9.210854535343213,342000
2678,128.0,9.590959635098017,431000
2679,128.0,9.414059763958425,491000
2680,16.0,9.210854535343213,379000
2681,128.0,9.451312256556989,371000
2682,128.0,9.414059763958425,320000
2683,16.0,9.210854535343213,139000
2684,32.0,9.590959635098017,259000
2685,64.0,9.414059763958425,434000
2686,32.0,9.414059763958425,249000
2687,16.0,9.210854535343213,390000
2688,128.0,9.599233647915531,455000
2689,128.0,9.590959635098017,447000
2690,64.0,9.888398297780718,508000
2691,128.0,9.888398297780718,459000
2692,128.0,9.590959635098017,414000
2693,128.0,9.590959635098017,215000
2694,128.0,9.74767345570188,121000
2695,64.0,9.590959635098017,113000
2696,128.0,10.016139659994602,306000
2697,128.0,10.016139659994602,211000
2698,128.0,9.702501259853367,489000
2699,128.0,9.74767345570188,393000
2700,128.0,9.74767345570188,351000
2701,128.0,9.888398297780718,301000
2702,128.0,9.62376123336363,486000
2703,64.0,9.888398297780718,289000
2704,32.0,9.888398297780718,321000
2705,64.0,9.74767345570188,421000
2706,64.0,9.74767345570188,221000
2707,32.0,9.590959635098017,444000
2708,256.0,9.95628860975383,355000
2709,128.0,9.95628860975383,391000
2710,128.0,9.95628860975383,207000
2711,32.0,9.888398297780718,506000
2712,32.0,9.888398297780718,514000
2713,128.0,9.590959635098017,391000
2714,64.0,9.600882494456952,215000
2715,64.0,9.74767345570188,215000
2716,128.0,9.590959635098017,492000
2717,64.0,9.600882494456952,489000
2718,16.0,9.590959635098017,202000
2719,32.0,9.590959635098017,356000
2720,64.0,9.590959635098017,329000
2721,64.0,9.590959635098017,443000
2722,32.0,9.590959635098017,478000
2723,64.0,9.48757873517308,429000
2724,64.0,9.120256217227011,464000
2725,64.0,9.48757873517308,397000
2726,64.0,9.210854535343213,186000
2727,64.0,9.687109071206462,195000
2728,128.0,9.505358538348151,179000
2729,256.0,9.590959635098017,266000
2730,128.0,9.590959635098017,256000
2731,128.0,9.590959635098017,275000
2732,128.0,9.590959635098017,286000
2733,64.0,9.590959635098017,231000
2734,128.0,9.590959635098017,460000
2735,128.0,9.590959635098017,431000
2736,128.0,9.505358538348151,265000
2737,128.0,9.375765107441309,355000
2738,128.0,9.590959635098017,203000
2739,128.0,9.590959635098017,256000
2740,128.0,9.655799269183396,162000
2741,128.0,9.522910907012994,295000
2742,128.0,9.655799269183396,212000
2743,256.0,9.352262873820164,237000
2744,32.0,9.219591252725978,326000
2745,128.0,9.62376123336363,257000
2746,128.0,9.590959635098017,338000
2747,128.0,9.74767345570188,283000
2748,128.0,9.74767345570188,360000
2749,128.0,9.505358538348151,211000
2750,64.0,9.590959635098017,263000
2751,256.0,9.655799269183396,351000
2752,16.0,9.219591252725978,308000
2753,64.0,9.607458188108893,231000
2754,128.0,9.590959635098017,446000
2755,128.0,9.687109071206462,194000
2756,128.0,9.590959635098017,193000
2757,64.0,9.432812661448528,249000
2758,128.0,9.590959635098017,266000
2759,32.0,9.590959635098017,407000
2760,32.0,9.210854535343213,435000
2761,64.0,9.590959635098017,216000
2762,64.0,9.590959635098017,228000
2763,32.0,9.210854535343213,194000
2764,128.0,9.590959635098017,348000
2765,128.0,9.414059763958425,481000
2766,16.0,9.210854535343213,371000
2767,128.0,9.451312256556989,422000
2768,128.0,9.414059763958425,200000
2769,16.0,9.210854535343213,196000
2770,32.0,9.590959635098017,520000
2771,64.0,9.414059763958425,459000
2772,32.0,9.414059763958425,417000
2773,16.0,9.210854535343213,235000
2774,128.0,9.599233647915531,225000
2775,128.0,9.590959635098017,462000
2776,64.0,9.888398297780718,368000
2777,128.0,9.888398297780718,481000
2778,128.0,9.590959635098017,238000
2779,128.0,9.590959635098017,297000
2780,32.0,9.888398297780718,222000
2781,128.0,9.74767345570188,98000
2782,32.0,9.888398297780718,360000
2783,64.0,9.888398297780718,210000
2784,32.0,9.590959635098017,352000
2785,64.0,10.133124576774593,190000
2786,128.0,9.888398297780718,197000
2787,128.0,9.888398297780718,176000
2788,128.0,9.74767345570188,190000
2789,128.0,9.74767345570188,204000
2790,128.0,9.590959635098017,124000
2791,128.0,9.590959635098017,148000
2792,256.0,9.33636716863822,355000
2793,64.0,9.607458188108893,249000
2794,128.0,9.74767345570188,326000
2795,128.0,9.74767345570188,213000
2796,16.0,9.210854535343213,332000
2797,128.0,9.74767345570188,202000
2798,64.0,9.590959635098017,382000
2799,32.0,9.590959635098017,461000
2800,64.0,10.133124576774593,455000
2801,32.0,9.590959635098017,532000
2802,512.0,9.666838802803284,434000
2803,128.0,9.74767345570188,254000
2804,32.0,9.590959635098017,369000
2805,64.0,9.590959635098017,315000
2806,256.0,9.687109071206462,489000
2807,256.0,9.414059763958425,429000
2808,32.0,9.590959635098017,497000
2809,32.0,9.210854535343213,383000
2810,64.0,8.560147225118486,235000
2811,64.0,9.580630236378228,298000
2812,64.0,9.230865846511763,351000
2813,64.0,9.258227637370403,208000
2814,128.0,9.590959635098017,541000
2815,32.0,9.590959635098017,201000
2816,32.0,9.590959635098017,149000
2817,16.0,9.590959635098017,176000
