screen_size,battery,weight,normalized_used_price
12.7,2000.0,122.0,4.033532423
12.88,3340.0,165.0,4.959552504
12.88,3340.0,165.0,4.910151756
10.34,2100.0,141.9,3.818591061
10.16,1500.0,127.9,3.385745277
12.88,3000.0,171.0,4.428671642
12.88,3000.0,171.0,4.195245147
12.88,3000.0,171.0,4.249352018
12.88,4000.0,148.85,4.556295018
12.88,3000.0,171.0,4.458408805
12.7,2500.0,145.0,4.277499105
12.7,2500.0,145.0,4.277499105
12.7,4100.0,161.0,4.154969184
12.7,4100.0,161.0,4.154969184
12.7,2500.0,145.0,4.387884444
10.16,1560.0,136.3,3.805773206
10.16,1560.0,136.3,3.682358237
10.16,1560.0,134.1,3.581015808
15.29,3000.0,176.0,4.71124045
15.29,3000.0,172.0,4.705829669
15.29,5000.0,193.0,4.670021158
12.88,3000.0,149.0,4.267316996
12.93,3000.0,162.0,4.49110523
15.29,5000.0,205.0,4.673296015
15.29,5000.0,205.0,4.673296015
15.29,4230.0,168.0,4.711420306
15.29,4230.0,168.0,4.711420306
15.27,3000.0,156.0,4.430578675
14.83,3100.0,168.5,3.95623126
12.75,2800.0,150.0,4.161068194
15.24,5000.0,196.6,4.337552145
12.88,4000.0,174.0,4.369068034
12.88,4000.0,175.0,4.297421451
12.93,3200.0,167.0,4.464988155
12.88,3000.0,167.0,4.492673155
12.75,3000.0,157.0,4.278470047
12.75,3000.0,157.0,4.278470047
12.75,3000.0,159.0,5.191678256
12.75,3000.0,159.0,5.191678256
12.83,2730.0,143.0,4.831907273
12.83,5000.0,198.0,4.319752215
12.7,2800.0,151.0,4.180828022
12.83,3000.0,145.0,4.240607069
12.83,3000.0,145.0,4.240607069
12.83,3000.0,145.0,4.240607069
12.83,2600.0,147.0,4.307303088
12.83,2600.0,147.0,4.307303088
12.83,2600.0,147.0,4.307303088
12.83,3100.0,185.0,4.226395693
12.83,3100.0,185.0,4.226395693
12.83,3100.0,185.0,4.226395693
12.7,4000.0,162.0,3.823847315
12.75,3000.0,155.0,4.471410196
12.83,3050.0,163.0,4.711779921
12.7,3500.0,153.5,4.28689144
12.7,3500.0,153.5,4.28689144
12.7,2500.0,135.0,4.003142599
12.7,2500.0,135.0,4.003142599
12.7,2800.0,140.6,4.156379953
12.83,3000.0,155.0,4.566741159
12.7,2470.0,155.0,4.105943698
12.8,3760.0,169.0,4.560695696
12.8,3760.0,170.1,4.580365067
12.88,2390.0,179.0,4.893277168
12.83,2390.0,169.0,4.492225427
12.83,2390.0,169.0,4.492225427
12.83,2970.0,160.0,4.567364471
12.83,2970.0,160.0,4.567364471
12.7,2470.0,155.0,4.517867858
10.29,2390.0,145.0,3.949704072
10.29,2390.0,145.0,3.546739687
12.7,2390.0,155.0,3.844814256
12.75,3900.0,176.0,4.396052806
15.14,3220.0,184.0,4.312140507
12.75,2300.0,144.0,4.529799879
12.7,2070.0,149.0,4.145829505
12.7,2070.0,149.0,4.03653888
10.29,2070.0,143.0,4.251205851
10.24,2000.0,125.9,3.606041176
10.24,1980.0,142.0,3.874736421
10.24,1980.0,142.0,3.965184554
10.29,2070.0,143.0,3.958333908
16.23,3500.0,180.0,4.620551288
15.21,3320.0,172.0,5.192956851
14.5,3000.0,161.0,4.25177557
15.9,4000.0,181.0,4.579339426
13.84,2500.0,157.0,4.178992036
15.7,3500.0,180.0,4.609062601
15.24,3500.0,180.0,4.207822046
15.24,3500.0,180.0,4.207822046
15.24,3300.0,177.0,4.469694046
15.24,3300.0,177.0,4.469694046
14.83,3060.0,160.0,4.410492607
12.9,3060.0,151.0,4.511408806
14.88,3060.0,160.0,4.566948973
12.75,2990.0,138.3,4.415340514
12.83,4000.0,174.0,4.022669526
15.24,3800.0,183.0,4.459566212
12.83,3000.0,172.0,4.729421148
10.29,2150.0,160.0,3.934957977
12.75,3000.0,160.0,4.612939923
12.78,3090.0,160.0,5.126698333
10.29,1830.0,136.0,3.66586668
18.01,5300.0,318.0,4.55744945
10.34,2200.0,134.0,4.118386557
10.16,1430.0,129.0,3.535145354
10.24,1800.0,150.0,3.883829271
12.7,2420.0,167.0,4.489647095
10.29,1830.0,134.0,3.835573833
12.7,2000.0,190.0,3.696351469
10.16,1500.0,128.7,3.309082093
10.16,1500.0,128.7,3.607940512
12.7,2420.0,167.0,4.759092268
12.7,2420.0,167.0,4.759092268
12.7,2420.0,167.0,4.759092268
12.7,4100.0,150.0,4.479039909
12.7,4100.0,150.0,4.479039909
12.7,4100.0,150.0,4.479039909
12.7,4100.0,144.0,4.454463569
12.7,4100.0,144.0,4.454463569
12.7,4100.0,144.0,4.454463569
5.18,1200.0,97.3,3.216071898
5.18,2100.0,98.0,3.335057579
20.32,5200.0,356.0,4.47038086
20.32,5400.0,390.0,5.043425117
20.32,5400.0,390.0,4.451436086
12.83,2900.0,165.0,4.473237515
12.7,2525.0,138.0,4.62192897
12.83,3000.0,158.0,4.435448911
12.83,3300.0,175.0,4.831030045
12.83,3100.0,162.0,4.679163866
12.83,3100.0,162.0,4.679163866
12.83,3000.0,174.0,4.457713717
12.83,3000.0,174.0,4.457713717
15.39,4065.0,210.0,5.224509349
15.34,3765.0,185.0,5.346774142
15.29,4230.0,170.0,4.615516478
16.59,4020.0,188.0,5.04613113
15.29,4230.0,168.0,4.842374421
15.34,3600.0,156.0,4.858648937
16.28,3600.0,156.0,5.257859889
15.34,3600.0,156.0,4.839767887
15.32,3500.0,169.0,4.703838358
15.34,3700.0,183.0,4.783065294
15.34,3500.0,182.0,5.202797165
16.31,3400.0,186.0,6.143348374
16.31,3730.0,186.0,4.740400135
15.24,3410.0,155.0,4.775672166
15.29,3400.0,159.0,4.649282761
15.82,3400.0,158.0,5.127113775
15.95,3430.0,180.0,5.361902308
15.95,3450.0,175.0,5.137385412
12.88,3180.0,143.0,4.561427263
12.75,3000.0,137.0,4.174233412
12.88,3180.0,143.0,4.525477417
15.24,3200.0,152.0,4.935768059
15.24,3200.0,152.0,4.915005063
16.33,4000.0,182.0,5.016816153
15.27,3200.0,153.0,5.010501952
12.75,3000.0,137.0,4.523092075
12.83,3200.0,148.0,4.677862871
15.24,4000.0,188.0,4.790736473
12.83,3000.0,150.0,5.154331516
12.83,3000.0,150.0,5.154331516
12.83,5000.0,165.0,4.469350463
12.83,5000.0,165.0,4.469350463
12.75,2900.0,147.0,4.131319165
12.83,3200.0,153.0,4.64294755
15.24,4000.0,185.0,4.76319905
12.75,2900.0,147.0,4.562053895
12.83,3075.0,160.0,4.733563401
15.24,4000.0,185.0,5.315125318
12.83,3010.0,145.0,5.089754499
12.83,3075.0,160.0,4.514479321
12.83,3075.0,160.0,4.514479321
12.83,3080.0,150.0,4.284275979
12.83,3080.0,150.0,4.284275979
15.24,4120.0,185.0,5.356067272
12.83,2850.0,145.0,4.826391892
12.7,2500.0,134.0,4.754279609
12.83,3075.0,165.0,4.500920165
12.7,2420.0,141.0,4.235120483
12.7,2320.0,147.0,4.645640119
12.75,2000.0,155.0,4.139158578
12.7,2420.0,160.0,4.056988776
10.29,2000.0,135.0,4.066287964
15.24,4100.0,192.0,4.569024739
12.7,2320.0,147.0,4.917056947
12.7,2320.0,147.0,4.917056947
12.7,2540.0,128.0,4.196299285
12.7,2540.0,128.0,4.196299285
10.29,2000.0,135.0,3.773450356
10.29,2000.0,135.0,4.180369342
10.16,1700.0,125.0,3.680343123
10.34,2000.0,130.0,4.37298589
10.29,2000.0,135.0,4.037597828
12.7,2420.0,130.0,4.273187855
12.75,2000.0,155.0,4.094011173
10.29,1900.0,128.0,4.098004523
10.34,2000.0,128.0,4.468319003
10.34,1900.0,145.0,4.252344965
10.16,1700.0,125.0,3.745496055
10.29,1900.0,132.5,3.999850716
12.7,2140.0,150.0,4.522657764
12.7,2140.0,150.0,4.522657764
12.7,2450.0,147.0,4.005877581
12.7,2450.0,147.0,4.005877581
12.7,2410.0,140.0,4.69701984
10.29,1900.0,130.0,3.536602019
7.7,800.0,165.0,4.881513214
12.7,2500.0,143.0,4.076519977
12.83,3000.0,154.85,4.622420539
12.7,4000.0,163.0,4.45225208
12.83,5000.0,182.0,4.464527856
12.7,2210.0,144.0,4.211831258
12.7,4000.0,146.7,3.871201011
12.7,4000.0,169.0,4.429267981
12.83,3000.0,163.0,4.487961985
12.83,3000.0,163.0,4.487961985
12.83,3000.0,163.0,4.487961985
12.83,2500.0,155.0,4.35504077
12.83,2500.0,155.0,4.35504077
12.83,2500.0,155.0,4.35504077
12.83,3140.0,162.0,4.377014093
12.83,3140.0,162.0,4.377014093
12.83,3140.0,162.0,4.377014093
12.75,3000.0,165.0,4.282206299
12.83,3000.0,145.0,4.54584472
12.83,3000.0,145.0,4.54584472
12.83,2600.0,151.0,4.782897874
12.83,2600.0,151.0,4.782897874
12.7,2200.0,133.0,4.347564581
12.78,2600.0,156.0,4.237000863
12.7,2000.0,126.0,3.87245023
12.7,2000.0,126.0,3.87245023
12.7,3080.0,132.0,4.416428061
12.7,3080.0,132.0,4.416428061
12.7,2800.0,138.0,4.357221516
12.7,2800.0,138.0,4.357221516
12.7,2000.0,110.0,4.445353485
12.7,2000.0,110.0,4.445353485
12.7,4000.0,167.5,4.241902127
12.83,2700.0,151.0,4.094844437
12.83,2700.0,151.0,4.094844437
12.83,2700.0,151.0,4.094844437
12.83,3000.0,154.0,4.407816206
12.83,3000.0,154.0,4.407816206
12.83,3000.0,154.0,4.407816206
12.83,2960.0,150.0,4.432719749
12.83,2960.0,150.0,4.432719749
12.83,2960.0,150.0,4.432719749
12.7,3200.0,155.0,3.848230872
12.7,2350.0,145.0,4.309993432
10.29,1600.0,151.0,3.698334613
12.83,2500.0,145.0,4.449802099
12.83,2500.0,158.0,4.02123609
12.7,2000.0,135.0,4.162937354
12.7,2000.0,135.0,4.162937354
12.7,2600.0,130.1,4.800819203
12.7,2600.0,130.1,4.800819203
12.7,2500.0,136.0,4.339771322
12.7,2500.0,136.0,4.339771322
10.29,1800.0,138.0,3.489513463
12.83,3500.0,147.0,4.583640067
10.34,1980.0,135.0,4.188745238
12.7,2500.0,131.0,4.462915138
12.7,2500.0,131.0,4.462915138
12.7,2300.0,135.55,4.341985585
12.7,2300.0,135.55,4.341985585
12.7,2100.0,135.0,4.383275854
15.24,2800.0,173.8,4.000583182
10.16,1500.0,117.0,3.478775516
12.83,2500.0,148.0,3.859044081
12.7,2000.0,155.0,4.263102323
10.34,2600.0,204.0,4.294424174
12.7,2000.0,115.0,3.953548752
12.83,2500.0,141.0,4.583333491
10.16,1300.0,120.0,3.437207819
10.16,1500.0,123.0,3.463232773
10.16,1400.0,125.0,3.467921014
12.7,2000.0,150.0,4.383275854
10.16,2000.0,150.0,3.873490056
12.7,2000.0,130.0,4.337160013
12.7,2500.0,158.0,4.434381865
10.36,2500.0,154.0,4.033886593
10.36,2000.0,97.0,3.988613608
10.29,2500.0,138.0,4.057853454
12.7,2000.0,152.0,3.94022166
5.18,2500.0,154.0,2.93385687
10.16,2500.0,154.0,3.159550359
10.16,2500.0,154.0,3.504956616
19.94,2500.0,154.0,3.941775964
5.28,2500.0,154.0,3.612808017
10.34,2500.0,151.0,3.708927149
12.7,2500.0,150.0,3.632309103
12.83,2820.0,154.0,4.200804473
10.29,2500.0,154.0,3.598133841
12.7,2500.0,154.0,3.99654796
12.7,2400.0,120.0,4.343025897
12.7,2400.0,120.0,4.343025897
12.7,2100.0,175.0,4.334803991
12.7,2100.0,175.0,4.334803991
10.16,2500.0,154.0,3.661251287
10.36,2050.0,97.7,4.45423101
10.36,2050.0,97.7,4.45423101
10.36,2300.0,148.0,3.683615624
10.36,2300.0,148.0,3.683615624
10.34,2500.0,119.0,3.787819402
12.7,2500.0,154.0,3.809547214
12.7,2500.0,154.0,4.030339232
12.7,2500.0,154.0,4.327966358
10.16,2500.0,154.0,3.897112393
10.34,2500.0,154.0,4.26394668
10.29,2100.0,150.0,3.784644076
10.29,2100.0,150.0,3.656097965
10.16,2100.0,150.0,3.456947397
10.34,2100.0,150.0,3.929666441
5.18,2100.0,150.0,2.033397603
10.29,2100.0,150.0,4.034063631
12.7,2100.0,150.0,4.110545942
10.34,2100.0,150.0,3.838161157
5.18,2100.0,150.0,2.323367632
10.08,2100.0,150.0,3.100542638
12.7,2100.0,150.0,4.210793375
7.67,2100.0,150.0,2.396985768
10.16,2100.0,150.0,3.774139298
12.83,2500.0,150.0,4.247065649
20.32,2100.0,150.0,4.196901151
10.16,2100.0,150.0,3.75490125
5.23,2100.0,150.0,3.216873822
7.75,2100.0,150.0,3.131136911
10.29,2100.0,88.2,3.649098584
10.29,2100.0,150.0,3.344274234
10.29,2100.0,150.0,3.63072054
10.34,2100.0,150.0,3.864721732
10.29,2100.0,150.0,3.696103299
12.88,2100.0,220.0,4.17776617
12.7,2000.0,154.5,4.043577445
12.7,2000.0,149.5,3.950281718
14.53,4000.0,220.0,5.320078858
12.88,4000.0,197.0,4.349503443
15.32,3500.0,168.0,4.836678654
15.32,3500.0,174.0,4.998225274
15.29,4230.0,168.0,4.335066046
15.29,4230.0,168.0,4.614328124
15.24,3410.0,155.0,4.668802046
15.24,3410.0,155.0,4.668802046
15.24,3500.0,191.0,4.758577733
15.24,3500.0,191.0,4.758577733
15.34,4100.0,175.0,5.569717606
15.27,3400.0,157.0,5.55597828
12.9,3100.0,150.0,4.73523307
17.86,4380.0,263.0,5.978657891
12.7,2600.0,169.0,3.891412052
15.34,5000.0,174.0,4.597541159
15.32,5000.0,186.0,4.587617027
15.8,3400.0,163.0,4.236278058
15.42,3700.0,169.0,5.100597868
15.42,4500.0,183.0,5.242910359
15.32,3500.0,169.0,4.865378281
15.34,4000.0,166.0,4.824626949
12.93,3100.0,140.0,4.884996482
15.34,4000.0,165.0,4.68527443
15.34,4000.0,169.0,4.649187071
15.29,3400.0,168.0,4.424007957
25.53,7040.0,400.0,5.358188764
25.43,6150.0,460.0,4.934545873
20.32,5000.0,358.0,4.663156035
25.53,7300.0,175.0,4.836440625
25.53,7300.0,175.0,4.474947599
15.24,3300.0,175.0,4.896346148
15.32,3800.0,183.0,4.967379785
15.24,3300.0,168.0,5.123070723
15.34,4000.0,201.0,5.714293704
15.24,3300.0,178.0,4.830152047
15.24,3300.0,178.0,4.446643278
12.7,2600.0,154.0,4.065945088
12.85,3000.0,154.0,4.522114611
12.83,3300.0,181.0,4.24563401
12.7,2600.0,152.0,4.24792365
15.32,3700.0,191.0,5.11433443
12.9,3000.0,150.0,4.9682148
15.24,3500.0,177.0,4.714293613
12.85,3000.0,154.0,4.352082758
12.83,3000.0,175.0,4.31039636
15.24,3500.0,186.0,4.734442522
12.85,3000.0,159.0,4.907494535
12.83,3300.0,170.0,4.414372811
12.83,3300.0,170.0,4.414372811
12.83,2500.0,154.0,4.332179662
12.83,2500.0,154.0,4.332179662
15.29,3500.0,189.0,4.370333536
12.9,3000.0,163.0,5.002267044
12.7,2600.0,153.0,4.198404232
12.85,3000.0,172.0,4.349115971
10.34,2000.0,130.0,3.829293358
20.32,4450.0,415.0,4.767118953
20.32,5000.0,364.0,4.74675655
15.32,3300.0,195.0,4.851014123
12.88,3200.0,167.0,4.576359104
12.88,3300.0,179.0,4.778703237
12.83,3600.0,181.0,4.694279361
12.75,3000.0,160.0,4.338335946
12.7,2400.0,142.0,4.226395693
7.82,1950.0,165.0,3.811318301
10.29,2050.0,143.0,3.941775964
12.9,3000.0,155.0,5.091293197
15.29,3500.0,173.0,4.856706812
12.75,2600.0,145.0,4.510859507
23.04,3000.0,429.0,4.955897478
10.16,1500.0,126.0,3.535145354
12.88,3300.0,172.0,4.544995463
12.88,3600.0,186.0,4.955333978
12.75,3000.0,157.0,4.734793954
10.34,2350.0,138.0,4.299459911
12.7,2600.0,160.0,4.410735561
12.7,2600.0,160.0,3.999667515
15.24,3000.0,189.0,5.294208939
12.88,3300.0,182.0,4.579339426
12.83,3300.0,169.0,4.631714741
12.7,2400.0,143.0,4.381276353
12.83,3300.0,167.0,4.591780949
10.16,1500.0,127.0,3.592093185
12.88,3500.0,169.0,5.511814541
12.88,3500.0,169.0,4.994099325
12.7,2600.0,149.0,4.047252955
17.78,4000.0,289.0,4.46383701
12.7,2600.0,138.0,3.931041011
12.7,2600.0,138.0,4.17438727
12.7,2600.0,157.0,4.360930671
10.29,2200.0,154.0,4.315085229
12.73,4000.0,184.8,4.916251352
12.7,2600.0,139.0,4.097506226
12.88,3300.0,169.0,4.514260311
12.75,2600.0,143.0,4.420886706
15.24,5000.0,210.0,4.548176464
12.83,3300.0,170.0,4.129872568
12.83,3300.0,170.0,4.129872568
12.83,3500.0,163.0,4.770769367
12.83,3500.0,163.0,4.770769367
12.75,3100.0,159.0,4.300545393
25.43,7300.0,525.0,4.749010756
17.78,4000.0,283.0,4.514917197
12.73,3000.0,152.0,4.582106246
12.83,3600.0,157.0,4.530769863
12.83,3600.0,157.0,4.690797272
12.73,3000.0,152.0,4.226249633
10.16,1500.0,123.0,3.63995178
20.32,5000.0,360.0,4.583640067
10.29,2050.0,131.0,3.907412393
15.24,4000.0,200.0,4.636862633
12.75,2900.0,155.0,4.718498871
10.34,2300.0,132.0,4.356708827
12.7,2600.0,138.9,3.971423349
12.7,2600.0,138.0,4.116758157
12.83,3000.0,172.0,4.258869811
12.83,3000.0,172.0,4.258869811
12.83,5000.0,180.0,4.618086411
12.83,5000.0,180.0,4.618086411
12.7,2600.0,149.0,4.145512849
12.7,2600.0,137.0,3.881976084
10.24,1900.0,131.0,3.871617591
12.88,3000.0,171.0,4.941856685
12.88,3000.0,171.0,4.541591204
12.88,3000.0,171.0,5.353373572
12.88,3000.0,153.0,5.079477043
12.88,3000.0,153.0,4.90771624
12.73,2800.0,145.0,4.922168313
10.24,1900.0,107.0,3.746912485
7.82,1800.0,155.0,4.51008998
23.04,5870.0,150.0,4.216414691
20.32,4000.0,265.0,4.982304404
12.88,3050.0,151.0,4.783065294
10.16,1500.0,123.0,3.851423383
10.16,1450.0,116.0,3.535145354
12.83,3000.0,171.0,4.195697056
12.83,3000.0,170.0,4.378395048
12.7,2600.0,146.0,4.573782713
23.01,2600.0,490.0,4.729421148
5.18,1300.0,124.0,4.417514428
12.73,3500.0,170.0,4.810394136
17.78,3600.0,322.0,4.25362492
23.04,6000.0,490.0,4.725084283
23.04,6000.0,450.0,4.567156744
20.32,4200.0,338.0,4.689787032
20.32,4200.0,313.0,4.431768727
10.29,2200.0,154.0,4.171305603
12.73,2600.0,132.0,4.817293234
12.73,2550.0,140.0,4.806804054
12.73,2600.0,132.0,4.970993159
12.73,2550.0,138.0,5.080472254
12.73,2550.0,138.0,4.512835575
10.24,1850.0,122.0,4.003872659
10.34,2000.0,129.0,4.014399072
17.78,3600.0,310.0,4.508989628
10.16,1500.0,112.0,3.24376354
12.83,2600.0,141.0,4.778282804
13.34,2500.0,161.0,4.462338537
12.83,2950.0,141.0,4.644871553
12.7,2400.0,150.0,4.506233438
12.7,2300.0,123.0,4.761831996
12.7,2300.0,123.0,4.406109305
10.29,1900.0,110.3,4.23598879
10.29,1900.0,110.3,4.24046307
12.73,2800.0,145.0,4.96932707
7.7,1200.0,107.0,2.961140829
12.7,2600.0,152.0,4.307033656
10.24,1900.0,126.0,4.198103797
12.85,3000.0,174.0,4.318687394
12.88,3000.0,175.0,4.442886523
12.88,3220.0,176.0,4.56995743
20.32,4450.0,393.0,4.934545873
20.32,4450.0,393.0,4.483567364
15.24,2800.0,194.0,4.213460043
12.73,2800.0,145.0,5.004885462
10.34,1860.0,115.0,3.824720677
10.34,1860.0,115.0,4.959903246
10.29,2100.0,118.0,4.333755086
10.29,2100.0,136.9,4.130515759
10.16,1500.0,124.0,3.50465609
10.24,1800.0,129.0,3.80666249
10.29,2100.0,120.0,4.338858139
10.16,1800.0,130.3,3.60631273
10.16,1500.0,123.8,4.206631038
7.75,1300.0,108.0,3.701548857
7.75,1300.0,107.6,3.663561646
12.73,2800.0,158.0,4.791234729
12.73,2800.0,145.0,4.6226171
20.42,4900.0,298.0,4.331391019
20.42,4900.0,294.0,4.63336884
25.53,7900.0,467.0,4.629862799
25.53,7900.0,465.0,4.868764463
10.34,2000.0,149.0,4.051089054
10.36,2100.0,132.0,3.688379329
17.78,3200.0,245.0,4.49635928
12.73,2800.0,170.1,4.244343779
10.36,2430.0,200.0,5.073797869
11.84,2600.0,165.0,4.520047933
10.36,2100.0,132.0,3.712840092
10.16,1500.0,123.0,3.989724513
12.7,2600.0,135.8,4.673482826
17.78,4000.0,276.0,4.215381557
17.78,4000.0,276.0,4.496470769
20.32,4450.0,320.0,4.72135194
20.32,4450.0,320.0,4.714652197
20.32,4450.0,320.0,4.166975253
25.43,6800.0,487.0,4.494908792
25.43,6800.0,487.0,4.742930126
25.43,6800.0,487.0,4.688039664
11.48,2100.0,139.0,3.768152635
10.16,1500.0,112.0,3.676806873
12.73,2800.0,145.0,4.943141299
12.73,2800.0,145.0,4.957304838
12.73,2800.0,144.9,4.64525591
12.73,2800.0,145.0,4.718677427
10.29,2100.0,137.0,3.770459441
10.29,2100.0,137.0,4.134846506
5.18,1000.0,91.0,4.145037677
7.98,1300.0,105.0,3.63995178
12.83,3100.0,162.5,4.959622662
17.78,3600.0,322.0,4.320815904
17.78,3600.0,310.0,4.392348184
12.73,2100.0,163.0,3.686376324
30.53,9500.0,753.0,5.652524267
30.53,9500.0,753.0,5.373842192
30.53,9500.0,750.0,5.274127128
30.53,9500.0,740.0,5.336864776
30.53,9500.0,732.0,5.326856231
30.53,9500.0,730.2,4.940498912
25.43,8220.0,477.0,5.114033886
25.43,8220.0,469.0,4.741011409
20.42,4800.0,335.0,4.99199599
20.42,4800.0,331.0,4.869378902
10.36,2000.0,283.0,4.926311212
15.29,3130.0,146.0,4.873669439
15.21,2900.0,165.0,4.816645932
12.88,4000.0,175.0,4.631325143
12.83,2700.0,140.0,4.273745191
15.24,3200.0,167.4,5.100110301
15.24,3130.0,181.0,4.831986983
15.24,3200.0,165.4,5.128833059
12.83,3020.0,140.0,5.001930853
12.83,3020.0,140.0,4.882423063
12.88,3100.0,185.0,5.147145579
12.83,3000.0,160.0,4.487062098
12.88,3000.0,168.0,4.678420648
12.75,2030.0,154.0,4.162781724
12.7,2040.0,141.0,3.865350597
12.7,4900.0,335.0,5.320225619
10.16,4800.0,290.0,5.21384821
6.68,4800.0,270.0,4.456089963
15.24,3300.0,193.0,5.340418543
15.24,3580.0,205.0,4.823421791
12.9,3540.0,236.0,5.208720833
12.88,3180.0,198.0,4.473807868
12.7,2870.0,168.0,4.502694394
15.24,3580.0,221.0,4.915665057
12.75,3300.0,171.0,4.637056375
12.75,2700.0,155.0,4.511408806
10.31,2700.0,140.0,4.598145571
12.75,2900.0,161.0,4.553982149
13.87,3230.0,195.0,4.938494616
15.24,2700.0,188.0,4.931159093
15.24,2700.0,188.0,4.931159093
15.24,3800.0,193.0,4.955122584
15.24,3800.0,193.0,4.955122584
12.7,2300.0,143.0,4.592793915
10.31,2700.0,135.0,4.66192852
12.75,2900.0,161.0,4.869916227
12.7,2300.0,147.0,4.02731405
15.24,2700.0,202.0,4.864066907
12.7,2620.0,153.0,4.768139014
12.7,2300.0,137.4,4.325720798
12.7,2300.0,137.4,4.325720798
12.7,2000.0,140.0,4.154812309
12.7,2000.0,140.0,4.154812309
12.83,3430.0,180.0,4.935193099
12.83,3430.0,180.0,4.935193099
12.83,5000.0,190.0,4.640247713
12.83,5000.0,190.0,4.640247713
12.83,3430.0,180.0,4.848430041
12.75,2900.0,154.0,4.703657133
12.75,2900.0,154.0,4.877484781
10.31,2700.0,138.0,4.377390906
12.7,2600.0,142.6,4.448984103
12.7,2600.0,142.5,4.733387484
15.24,2930.0,187.0,4.913022465
15.24,2930.0,187.0,4.913022465
15.24,3100.0,180.0,4.411828126
15.24,3100.0,180.0,4.411828126
15.24,2930.0,187.0,4.428433007
12.75,2930.0,144.0,4.539030383
12.75,2930.0,144.0,4.29837325
12.83,2600.0,147.0,4.585477553
12.7,2400.0,135.0,4.416790315
12.7,2400.0,136.0,4.299052551
12.7,2400.0,136.0,4.299052551
12.7,2900.0,147.0,4.649091373
12.7,2900.0,147.0,4.649091373
25.43,6000.0,389.0,4.853903508
25.43,6000.0,393.0,4.533136983
10.34,2300.0,135.0,3.788045826
10.34,2300.0,135.0,4.065430552
12.7,2300.0,144.0,4.186923744
12.7,2300.0,144.0,4.127134385
10.29,2330.0,143.8,3.390136434
10.29,2330.0,143.8,4.21597205
20.32,4500.0,270.0,4.935552488
12.75,3100.0,152.0,4.966544073
12.75,3200.0,170.6,4.724640686
12.75,3100.0,152.0,4.422208424
10.31,2600.0,129.0,4.415582293
10.36,2300.0,149.0,3.73289634
12.83,2500.0,149.7,4.138680376
12.83,2500.0,149.7,4.118549251
12.78,2500.0,148.0,4.377265318
10.36,2300.0,148.0,4.068171688
25.43,6000.0,439.0,5.162211234
25.43,6000.0,426.0,5.176714545
12.75,3200.0,163.0,4.770854102
10.16,1700.0,120.0,3.789403292
15.24,3000.0,171.8,4.814052528
15.24,3000.0,171.7,4.114637265
10.24,2300.0,137.0,4.36500763
10.29,1700.0,107.0,3.548754946
12.7,1800.0,177.0,4.110709916
7.75,1750.0,112.0,3.057297629
10.16,1750.0,122.0,3.335413641
10.16,1400.0,120.0,3.34462703
10.29,1450.0,156.0,3.374853406
17.78,3500.0,354.4,4.146937012
15.24,2500.0,207.0,4.654626795
12.83,2500.0,170.0,4.447111881
12.7,2500.0,161.0,4.178685711
12.83,2500.0,172.0,4.099000374
12.7,2100.0,159.0,3.949896658
10.29,2500.0,130.0,4.12049952
12.7,2500.0,112.0,4.251490751
12.7,2500.0,135.0,4.009694033
10.16,2500.0,112.0,3.073618812
5.13,2100.0,110.0,3.780318514
7.75,1200.0,105.0,3.408172995
7.75,1500.0,132.0,3.516607233
17.78,2500.0,250.0,4.284827171
15.42,4000.0,190.25,5.408740048
16.59,3940.0,189.5,4.749010756
16.23,4000.0,188.0,5.196616812
16.28,4000.0,180.0,4.941499555
16.23,3700.0,185.0,5.07467369
15.9,3260.0,149.3,4.808845454
16.23,3500.0,199.0,4.830231896
15.29,4030.0,165.0,4.761062206
15.8,4030.0,163.5,4.973417906
15.9,3260.0,156.2,4.645928178
15.29,4030.0,163.5,4.311335894
15.8,4030.0,163.5,4.203647297
15.8,4030.0,163.5,4.526667958
15.8,4030.0,163.5,4.747624154
15.8,3260.0,143.0,4.191017449
15.32,3315.0,164.0,4.794467357
15.32,3315.0,164.0,4.888542987
15.24,3360.0,150.0,4.085135623
15.32,3315.0,164.0,5.159974417
15.32,3315.0,162.0,4.971062519
16.28,3400.0,156.2,4.639764831
16.28,3400.0,156.0,4.958007777
15.8,3260.0,152.0,4.309321524
15.32,3260.0,150.0,4.74701691
15.9,3260.0,149.3,4.933898228
16.74,4000.0,199.0,4.830790667
16.74,4000.0,199.0,4.997279839
15.9,3260.0,149.3,4.880298792
15.8,3260.0,150.0,4.868610794
15.8,3260.0,146.5,4.666077121
15.95,3425.0,159.0,4.772801027
15.24,3360.0,150.0,4.450852826
15.32,3260.0,150.0,4.660131744
15.32,3260.0,150.0,4.873975203
15.95,3200.0,156.2,5.273255936
15.95,3200.0,156.2,5.217215765
12.88,3000.0,139.0,5.05675523
16.33,3900.0,181.5,5.007229501
16.33,3900.0,181.5,4.969604945
15.27,3250.0,159.0,5.058599721
15.21,3225.0,160.0,4.871449852
12.83,3000.0,157.0,4.396299294
12.83,3000.0,162.8,4.589751933
14.86,4015.0,183.2,5.05299211
10.29,1900.0,157.8,4.131800899
12.75,2730.0,142.0,4.100160948
13.87,4080.0,178.0,4.683704064
14.94,4000.0,199.0,4.688867745
12.88,4000.0,183.5,5.543731087
12.75,3000.0,151.0,5.17733547
12.83,3000.0,168.0,4.599353301
